PropertyTimestampInNumber,CoolOutputPercent,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160103141500,0.0,15.0,15.0,19.9761,33.9293,67.8056,1.6379,1.7,53.1881,56.0,77.785
20160103143000,0.0,15.0,15.0,19.9666,33.9293,67.8056,1.6259,1.7,53.1881,56.0,77.785
20160103144500,0.0,15.0,15.0,20.0806,33.9293,67.8056,1.6259,1.7,53.1881,56.0,77.785
20160103150000,0.0,15.0,15.0,20.4464,33.9293,67.8056,1.6259,1.7,53.1881,56.0,77.785
20160103151500,0.0,15.0,15.0,20.3654,33.9293,67.8056,1.6259,1.7,54.1242,56.0,77.785
20160103153000,0.0,15.0,15.0,20.3481,33.9293,67.8056,1.6178,1.7,54.1242,56.0,77.785
20160103154500,0.0,15.0,15.0,20.4496,33.9293,67.8056,1.6178,1.7,54.1242,56.0,77.785
20160103160000,0.0,15.0,15.0,20.4496,33.9293,67.8056,1.6259,1.7,54.1242,56.0,77.785
20160103161500,0.0,15.0,15.0,20.5512,33.9293,67.8056,1.6098,1.7,53.5482,56.0,77.785
20160103163000,0.0,15.0,15.0,20.6527,33.9293,67.8056,1.6259,1.7,53.5482,56.0,77.785
20160103164500,0.0,15.0,15.0,20.673,33.5021,67.8056,1.6259,1.7,53.0081,56.0,77.785
20160103170000,0.0,15.0,15.0,20.4293,33.5021,67.8056,1.6259,1.7,53.0081,56.0,77.785
20160103171500,0.0,15.0,15.0,20.3654,33.5021,67.8056,1.6259,1.7,53.0081,56.0,77.785
20160103173000,0.0,15.0,15.0,20.1946,33.5021,67.8056,1.6218,1.7,53.0081,56.0,77.785
20160103174500,0.0,15.0,15.0,19.9891,33.5021,67.8056,1.6299,1.7,51.946,56.0,77.785
20160103180000,0.0,15.0,15.0,19.7202,33.5021,67.8056,1.6218,1.7,52.7201,56.0,77.785
20160103181500,0.0,15.0,15.0,19.4465,33.5021,67.8056,1.6299,1.7,52.072,56.0,77.785
20160103183000,0.0,15.0,15.0,18.9423,33.5021,67.8056,1.6379,1.7,52.072,56.0,77.785
20160103184500,0.0,15.0,15.0,18.8319,33.5021,67.8056,1.6339,1.7,52.5941,56.0,77.785
20160103190000,0.0,15.0,15.0,18.6662,33.5021,67.8056,1.6339,1.7,51.892,56.0,77.785
20160103191500,0.0,15.0,15.0,18.65,33.5021,67.8056,1.6339,1.7,52.7741,56.0,77.785
20160103193000,0.0,15.0,15.0,18.5195,33.5021,67.8056,1.6339,1.7,52.072,56.0,77.785
20160103194500,0.0,15.0,15.0,18.4417,33.5021,67.8056,1.6339,1.7,51.3519,56.0,77.785
20160103200000,0.0,15.0,15.0,18.2149,33.5021,67.8056,1.6339,1.7,52.072,56.0,77.785
20160103201500,0.0,15.0,15.0,18.2772,33.5021,67.8056,1.6339,1.7,52.072,56.0,77.785
20160103203000,0.0,15.0,15.0,18.1041,33.5021,67.8056,1.6419,1.7,51.478,56.0,77.785
20160103204500,0.0,15.0,15.0,17.9888,33.5021,67.8056,1.6379,1.7,51.478,56.0,77.785
20160103210000,0.0,15.0,15.0,17.7004,33.5021,67.8056,1.6379,1.7,51.478,56.0,77.785
20160103211500,0.0,15.0,15.0,17.5506,33.5021,67.8056,1.6379,1.7,50.9019,56.0,77.785
20160103213000,0.0,15.0,15.0,17.3179,33.5021,67.8056,1.6339,1.7,51.856,56.0,77.785
20160103214500,0.0,15.0,15.0,17.1433,33.5021,67.8056,1.6419,1.7,51.1899,56.0,77.785
20160103220000,0.0,15.0,15.0,16.8688,33.5021,67.8056,1.6339,1.7,51.82,56.0,77.785
20160103221500,0.0,15.0,15.0,16.8842,33.5021,67.8056,1.6379,1.7,51.2799,56.0,77.785
20160103223000,0.0,15.0,15.0,16.5292,33.5021,67.8056,1.6339,1.7,51.2799,56.0,77.785
20160103224500,0.0,15.0,15.0,16.6003,33.5021,67.8056,1.6339,1.7,51.2799,56.0,77.785
20160103230000,0.0,15.0,15.0,16.481,33.5021,67.8056,1.6379,1.7,50.6859,56.0,77.785
20160103231500,0.0,15.0,15.0,16.3021,33.5021,67.8056,1.6379,1.7,51.2259,56.0,77.785
20160103233000,0.0,15.0,15.0,16.0098,33.5021,67.8056,1.6339,1.7,51.766,56.0,77.785
20160103234500,0.0,15.0,15.0,16.0098,33.5021,67.8056,1.6419,1.7,50.5239,56.0,77.785
20160104000000,0.0,15.0,15.0,15.8935,33.5021,67.8056,1.6419,1.7,51.3519,56.0,77.785
20160104001500,0.0,15.0,15.0,15.7722,33.5021,67.8056,1.6419,1.7,51.3519,56.0,77.785
20160104003000,0.0,15.0,15.0,15.7132,33.5021,67.8056,1.6379,1.7,51.3519,56.0,77.785
20160104004500,0.0,15.0,15.0,15.5909,33.5021,67.8056,1.6419,1.7,50.6139,56.0,77.785
20160104010000,0.0,15.0,15.0,15.5905,33.5021,67.8056,1.6379,1.7,50.6139,56.0,77.785
20160104011500,0.0,15.0,15.0,15.5905,33.5021,67.8056,1.6339,1.7,50.6139,56.0,77.785
20160104013000,0.0,15.0,15.0,15.4673,33.5021,67.8056,1.6419,1.7,50.6139,56.0,77.785
20160104014500,0.0,15.0,15.0,15.527,33.5021,67.8056,1.6379,1.7,51.4059,56.0,77.785
20160104020000,0.0,15.0,15.0,15.4028,33.5021,67.8056,1.6419,1.7,51.4059,56.0,77.785
20160104021500,0.0,15.0,15.0,15.344,33.5021,67.8056,1.6419,1.7,51.4059,56.0,77.785
20160104023000,0.0,15.0,15.0,15.2208,33.5021,67.8056,1.6379,1.7,51.4059,56.0,77.785
20160104024500,0.0,15.0,15.0,15.2208,33.5021,67.8056,1.6379,1.7,51.4059,56.0,77.785
20160104030000,0.0,15.0,15.0,15.1543,33.5021,67.8056,1.6499,1.7,50.8479,56.0,77.785
20160104031500,0.0,15.0,15.0,15.2785,33.5021,67.8056,1.6419,1.7,50.8479,56.0,77.785
20160104033000,0.0,15.0,15.0,15.2785,33.5021,67.8056,1.6419,1.7,50.8479,56.0,77.785
20160104034500,0.0,15.0,15.0,15.4028,33.5021,67.8056,1.6419,1.7,50.8479,56.0,77.785
20160104040000,0.0,15.0,15.0,15.6512,33.1053,67.8056,1.6379,1.7,50.8479,56.0,77.785
20160104041500,0.0,15.0,15.0,15.7133,33.1053,67.8056,1.6499,1.7,51.73,56.0,77.785
20160104043000,0.0,15.0,15.0,15.6512,33.5021,67.8056,1.6339,1.7,50.6859,56.0,77.785
20160104044500,0.0,15.0,15.0,15.5867,33.5021,67.8056,1.6379,1.7,51.3519,56.0,77.785
20160104050000,0.0,15.0,15.0,15.4615,33.5021,67.8056,1.6419,1.7,50.6859,56.0,77.785
20160104051500,0.0,15.0,15.0,15.3363,33.5021,67.8056,1.6379,1.7,50.6859,56.0,77.785
20160104053000,0.0,15.0,15.0,15.2678,33.5021,67.8056,1.6419,1.7,51.2799,56.0,77.785
20160104054500,0.0,15.0,15.0,15.4615,33.5021,67.8056,1.6419,1.7,51.2799,56.0,77.785
20160104060000,0.0,15.0,15.0,15.8376,33.5021,67.8056,1.6379,1.7,50.7399,56.0,77.785
20160104061500,0.0,15.0,15.0,15.8986,33.5021,67.8056,1.6098,1.7,50.7399,56.0,79.395
20160104063000,0.0,15.0,15.0,15.9577,33.5021,67.8056,1.6138,1.7,50.7399,56.0,79.395
20160104064500,0.0,15.0,15.0,15.9577,33.5021,67.8056,1.6299,1.7,52.486,56.0,80.475
20160104070000,0.0,15.0,15.0,15.9577,33.5021,67.8056,1.6299,1.7,51.2259,56.0,81.31
20160104071500,0.0,15.0,15.0,15.8354,33.5021,67.8056,1.6499,1.7,51.2259,56.0,81.31
20160104073000,0.0,15.0,15.0,15.9577,33.9293,67.8056,1.6339,1.7,51.2259,56.0,81.31
20160104074500,0.0,15.0,15.0,15.9577,33.9293,67.8056,1.6178,1.7,51.982,56.0,81.31
20160104080000,0.0,15.0,15.0,16.08,33.9293,67.8056,1.6259,1.7,51.982,56.0,81.31
20160104081500,0.0,15.0,15.0,16.2068,33.9293,67.8056,1.6178,1.7,52.6841,56.0,81.31
20160104083000,0.0,15.0,15.0,16.3856,33.9293,67.8056,1.6098,1.7,52.6841,56.0,81.31
20160104084500,0.0,15.0,15.0,16.6302,33.9293,67.8056,1.6098,1.7,53.3861,56.0,81.31
20160104090000,0.0,15.0,15.0,16.7917,33.9293,67.8056,1.6419,1.7,52.018,56.0,81.31
20160104091500,0.0,15.0,15.0,16.8842,33.9293,67.8056,1.6459,1.7,52.9001,56.0,81.31
20160104093000,0.0,15.0,15.0,17.2208,33.9293,67.8056,1.6861,1.7,52.9001,56.0,81.31
20160104094500,0.0,15.0,15.0,17.1599,33.9293,67.8056,1.662,1.7,52.9001,56.0,81.31
20160104100000,0.0,15.0,15.0,17.3687,33.9293,67.8056,1.6419,1.7,52.9001,56.0,81.31
20160104101500,0.0,15.0,15.0,17.2576,33.9293,67.8056,1.6259,1.7,52.9001,56.0,81.31
20160104103000,0.0,15.0,15.0,17.2576,33.9293,67.8056,1.6299,1.7,53.8362,56.0,81.31
20160104104500,0.0,15.0,15.0,17.3671,33.9293,67.8056,1.6299,1.7,53.8362,56.0,81.31
20160104110000,0.0,15.0,15.0,17.5745,33.9293,67.8056,1.6379,1.7,53.8362,56.0,81.31
20160104111500,0.0,15.0,15.0,17.7708,33.9293,67.8056,1.6218,1.7,53.8362,56.0,81.31
20160104113000,0.0,15.0,15.0,18.0723,33.4105,67.8056,1.6259,1.7,54.5023,56.0,81.31
20160104114500,0.0,15.0,15.0,18.3918,33.4105,67.8056,1.6459,1.7,54.5023,56.0,81.31
20160104120000,0.0,15.0,15.0,18.4655,33.4105,67.8056,1.6499,1.7,54.5023,56.0,81.31
20160104121500,0.0,15.0,15.0,18.5196,33.4105,67.8056,1.6459,1.7,54.5023,56.0,81.31
20160104123000,0.0,15.0,15.0,18.8755,33.4105,67.8056,1.6419,1.7,54.5023,56.0,81.31
20160104124500,0.0,15.0,15.0,19.0716,33.4105,67.8056,1.6419,1.7,54.5023,56.0,81.31
20160104130000,0.0,15.0,15.0,19.434,33.0138,67.8056,1.6419,1.7,54.5023,56.0,81.31
20160104131500,0.0,15.0,15.0,19.5242,33.0138,67.8056,1.6339,1.7,55.5104,56.0,82.565
20160104133000,0.0,15.0,15.0,19.3316,33.0138,67.8056,1.6098,1.7,55.5104,56.0,82.565
20160104134500,0.0,15.0,15.0,19.6601,33.0138,67.8056,1.6379,1.7,55.5104,56.0,82.565
20160104140000,0.0,15.0,15.0,19.9884,33.0138,67.8056,1.6821,1.7,55.5104,56.0,82.565
20160104141500,0.0,15.0,15.0,20.1856,33.0138,68.4897,1.654,1.7,55.5104,56.0,82.565
20160104143000,0.0,15.0,15.0,19.8453,33.0138,68.4897,1.6861,1.7,55.5104,56.0,82.565
20160104144500,0.0,15.0,15.0,19.7244,33.0138,68.4897,1.7102,1.7,55.5104,56.0,82.565
20160104150000,0.0,15.0,15.0,20.0637,32.556,68.4897,1.7342,1.7,55.5104,56.0,82.565
20160104151500,0.0,15.0,15.0,20.1614,32.556,68.4897,1.7664,1.7,55.5104,56.0,82.565
20160104153000,0.0,15.0,15.0,20.2102,32.556,68.4897,1.7824,1.7,55.5104,56.0,82.565
20160104154500,0.0,15.0,15.0,19.9635,32.556,68.4897,1.7904,1.7,55.5104,56.0,82.565
20160104160000,0.0,15.0,15.0,19.8402,32.556,68.4897,1.7945,1.7,55.5104,56.0,82.565
20160104161500,0.0,15.0,15.0,19.8402,32.556,68.4897,1.7744,1.7,54.8623,56.0,82.565
20160104163000,0.0,15.0,15.0,19.7168,32.2203,68.4897,1.7784,1.7,55.5104,56.0,82.565
20160104164500,0.0,15.0,15.0,19.6982,32.2203,68.4897,1.7704,1.7,54.7903,56.0,81.65
20160104170000,0.0,15.0,15.0,19.7244,32.2203,68.4897,1.7784,1.7,54.7903,56.0,81.65
20160104171500,0.0,15.0,15.0,19.8453,32.2203,68.4897,1.7704,1.7,53.9982,56.0,81.65
20160104173000,0.0,15.0,15.0,19.7221,32.2203,68.4897,1.7784,1.7,53.2241,56.0,81.65
20160104174500,0.0,15.0,15.0,19.7221,32.2203,68.4897,1.7784,1.7,53.8362,56.0,81.65
20160104180000,0.0,15.0,15.0,19.8898,32.2203,68.4897,1.7583,1.7,52.9721,56.0,80.495
20160104181500,0.0,15.0,15.0,19.8405,32.2203,68.4897,1.7383,1.7,52.9721,56.0,80.495
20160104183000,0.0,15.0,15.0,19.4461,32.2203,68.4897,1.7463,1.7,52.9721,56.0,80.495
20160104184500,0.0,15.0,15.0,19.4112,32.2203,68.4897,1.7744,1.7,52.9721,56.0,80.495
20160104190000,0.0,15.0,15.0,18.8545,32.2203,68.4897,1.7784,1.7,52.9721,56.0,80.495
20160104191500,0.0,15.0,15.0,18.6145,32.2203,68.4897,1.7704,1.7,52.396,56.0,80.495
20160104193000,0.0,15.0,15.0,18.1664,31.8846,68.4897,1.7824,1.7,52.396,56.0,80.495
20160104194500,0.0,15.0,15.0,18.063,31.8846,68.4897,1.7784,1.7,52.396,56.0,80.495
20160104200000,0.0,15.0,15.0,17.8018,31.8846,68.4897,1.7824,1.7,52.396,56.0,80.495
20160104201500,0.0,15.0,15.0,17.7925,31.8846,68.4897,1.7784,1.7,52.396,56.0,80.495
20160104203000,0.0,15.0,15.0,17.7153,31.8846,68.4897,1.7864,1.7,52.396,56.0,80.495
20160104204500,0.0,15.0,15.0,17.5043,31.8846,68.4897,1.7623,1.7,52.396,56.0,80.495
20160104210000,0.0,15.0,15.0,17.4132,31.8846,68.4897,1.7623,1.7,51.766,56.0,80.495
20160104211500,0.0,15.0,15.0,17.4132,31.8846,68.4897,1.7623,1.7,51.2259,56.0,80.495
20160104213000,0.0,15.0,15.0,17.4996,31.5489,68.4897,1.7543,1.7,52.18,56.0,80.495
20160104214500,0.0,15.0,15.0,17.4996,31.5489,68.4897,1.7583,1.7,51.4059,56.0,80.495
20160104220000,0.0,15.0,15.0,17.1742,31.5489,68.4897,1.7583,1.7,52.234,56.0,80.495
20160104221500,0.0,15.0,15.0,17.2576,31.5489,68.4897,1.7623,1.7,51.478,56.0,80.495
20160104223000,0.0,15.0,15.0,17.0908,31.5489,68.4897,1.7583,1.7,51.478,56.0,80.495
20160104224500,0.0,15.0,15.0,17.0295,31.5489,68.4897,1.7583,1.7,51.478,56.0,80.495
20160104230000,0.0,15.0,15.0,16.8713,31.5489,68.4897,1.7623,1.7,51.478,56.0,80.495
20160104231500,0.0,15.0,15.0,16.7658,31.1217,68.4897,1.7664,1.7,51.478,56.0,80.495
20160104233000,0.0,15.0,15.0,16.6603,31.1217,68.4897,1.7664,1.7,51.478,56.0,80.495
20160104234500,0.0,15.0,15.0,16.5548,31.1217,68.4897,1.7664,1.7,51.478,56.0,80.495
20160105000000,0.0,15.0,15.0,16.3965,31.1217,68.4897,1.7623,1.7,50.3978,56.0,80.495
20160105001500,0.0,15.0,15.0,16.291,30.7555,68.4897,1.7623,1.7,51.532,56.0,80.495
20160105003000,0.0,15.0,15.0,15.9745,30.7555,68.4897,1.7664,1.7,50.7399,56.0,80.495
20160105004500,0.0,15.0,15.0,15.9958,30.7555,68.4897,1.7623,1.7,51.3159,56.0,80.495
20160105010000,0.0,15.0,15.0,15.7828,30.7555,68.4897,1.7623,1.7,50.6499,56.0,80.495
20160105011500,0.0,15.0,15.0,15.6763,30.3893,68.4897,1.7704,1.7,50.6499,56.0,80.495
20160105013000,0.0,15.0,15.0,15.5862,30.3893,68.4897,1.7623,1.7,51.3159,56.0,80.495
20160105014500,0.0,15.0,15.0,15.3712,30.3893,68.4897,1.7664,1.7,50.4879,56.0,80.495
20160105020000,0.0,15.0,15.0,15.1677,30.3893,68.4897,1.7623,1.7,50.4879,56.0,80.495
20160105021500,0.0,15.0,15.0,15.1677,30.3893,68.4897,1.7704,1.7,50.4879,56.0,80.495
20160105023000,0.0,15.0,15.0,14.9508,30.3893,68.4897,1.7623,1.7,50.4879,56.0,80.495
20160105024500,0.0,15.0,15.0,14.8423,30.3893,68.4897,1.7623,1.7,51.0639,56.0,80.495
20160105030000,0.0,15.0,15.0,14.7404,30.3893,68.4897,1.7704,1.7,50.3618,56.0,80.495
20160105031500,0.0,15.0,15.0,14.6309,30.3893,67.6976,1.7664,1.7,50.3618,56.0,80.495
20160105033000,0.0,15.0,15.0,14.4698,29.9315,67.6976,1.7664,1.7,51.0279,56.0,80.495
20160105034500,0.0,15.0,15.0,14.3594,29.9315,67.6976,1.7704,1.7,50.1098,56.0,80.495
20160105040000,0.0,15.0,15.0,14.1937,29.9315,67.6976,1.7704,1.7,50.1098,56.0,80.495
20160105041500,0.0,15.0,15.0,14.1376,29.9315,67.6976,1.7664,1.7,50.1098,56.0,80.495
20160105043000,0.0,15.0,15.0,13.9109,29.9315,67.6976,1.7704,1.7,50.1098,56.0,80.495
20160105044500,0.0,15.0,15.0,13.7985,29.9315,67.6976,1.7664,1.7,50.8479,56.0,80.495
20160105050000,0.0,15.0,15.0,13.5737,29.9315,67.6976,1.7704,1.7,49.6058,56.0,80.495
20160105051500,0.0,15.0,15.0,13.4613,29.9315,67.6976,1.7744,1.7,49.6058,56.0,80.495
20160105053000,0.0,15.0,15.0,13.4525,29.5653,67.6976,1.7744,1.7,50.3618,56.0,80.495
20160105054500,0.0,15.0,15.0,13.2257,29.5653,67.6976,1.7664,1.7,50.3618,56.0,80.495
20160105060000,0.0,15.0,15.0,13.1568,29.5653,67.6976,1.7704,1.7,50.3618,56.0,80.495
20160105061500,0.0,15.0,15.0,13.1568,29.5653,67.6976,1.7704,1.7,50.3618,56.0,80.495
20160105063000,0.0,15.0,15.0,13.0282,29.2296,67.6976,1.7784,1.7,50.3618,56.0,80.495
20160105064500,0.0,15.0,15.0,12.9128,28.8024,67.6976,1.7824,1.7,49.8578,56.0,80.495
20160105070000,0.0,15.0,15.0,12.7975,28.8024,67.6976,1.7864,1.7,49.8578,56.0,80.495
20160105071500,0.0,15.0,15.0,12.8385,28.8024,67.6976,1.7463,1.7,49.8578,56.0,80.495
20160105073000,0.0,15.0,15.0,12.7221,28.8024,67.6976,1.6821,1.7,50.5239,56.0,80.495
20160105074500,0.0,15.0,15.0,12.6058,28.8024,67.6976,1.666,1.7,50.5239,56.0,80.495
20160105080000,0.0,15.0,15.0,12.6448,29.1381,67.6976,1.67,1.7,49.8938,56.0,80.495
20160105081500,0.0,15.0,15.0,12.7621,29.1381,67.6976,1.67,1.7,50.8479,56.0,80.495
20160105083000,0.0,15.0,15.0,12.9968,28.8329,67.6976,1.658,1.7,50.8479,56.0,80.495
20160105084500,0.0,15.0,15.0,13.1141,28.8329,67.6976,1.6379,1.7,50.8479,56.0,80.495
20160105090000,0.0,15.0,15.0,13.2901,28.8329,67.6976,1.6259,1.7,51.856,56.0,80.495
20160105091500,0.0,15.0,15.0,13.5248,28.8329,67.6976,1.6259,1.7,51.856,56.0,80.495
20160105093000,0.0,15.0,15.0,13.7008,28.8329,67.6976,1.6259,1.7,51.856,56.0,80.495
20160105094500,0.0,15.0,15.0,13.9355,28.8329,67.6976,1.6259,1.7,51.856,56.0,80.495
20160105100000,0.0,15.0,15.0,14.4092,29.2601,67.6976,1.6178,1.7,52.6841,56.0,80.495
20160105101500,0.0,15.0,15.0,14.6982,29.2601,67.6976,1.6178,1.7,52.6841,56.0,80.495
20160105103000,0.0,15.0,15.0,15.2262,29.2601,67.6976,1.6178,1.7,52.6841,56.0,80.495
20160105104500,0.0,15.0,15.0,15.34,29.2601,67.6976,1.6218,1.7,52.6841,56.0,80.495
20160105110000,0.0,15.0,15.0,15.689,29.2601,67.6976,1.6138,1.7,52.6841,56.0,80.495
20160105111500,0.0,15.0,15.0,15.7969,29.2601,67.6976,1.6299,1.7,53.5482,56.0,81.46
20160105113000,0.0,15.0,15.0,16.4314,29.2601,67.6976,1.6259,1.7,53.5482,56.0,81.46
20160105114500,0.0,15.0,15.0,16.6452,29.2601,67.6976,1.6299,1.7,53.0081,56.0,81.46
20160105120000,0.0,15.0,15.0,17.0659,29.2601,67.6976,1.6259,1.7,54.3402,56.0,81.46
20160105121500,0.0,15.0,15.0,17.1599,29.2601,67.6976,1.6178,1.7,53.7102,56.0,81.46
20160105123000,0.0,15.0,15.0,17.789,29.2601,67.6976,1.6178,1.7,53.7102,56.0,81.46
20160105124500,0.0,15.0,15.0,18.1321,29.6263,67.6976,1.6259,1.7,53.7102,56.0,81.46
20160105130000,0.0,15.0,15.0,18.2385,29.6263,67.6976,1.6218,1.7,54.3762,56.0,81.46
20160105131500,0.0,15.0,15.0,18.4633,29.6263,67.6976,1.6178,1.7,54.3762,56.0,81.46
20160105133000,0.0,15.0,15.0,18.7443,29.9315,67.6976,1.6138,1.7,54.3762,56.0,81.46
20160105134500,0.0,15.0,15.0,19.0253,29.9315,67.6976,1.6138,1.7,55.0243,56.0,81.46
20160105140000,0.0,15.0,15.0,19.2628,29.9315,67.6976,1.6459,1.7,55.0243,56.0,82.475
20160105141500,0.0,15.0,15.0,19.5414,29.9315,67.6976,1.6339,1.7,55.0243,56.0,82.475
20160105143000,0.0,15.0,15.0,19.8296,30.2672,67.6976,1.662,1.7,55.0243,56.0,82.475
20160105144500,0.0,15.0,15.0,19.8315,30.2672,68.4897,1.678,1.7,55.0243,56.0,82.475
20160105150000,0.0,15.0,15.0,19.94,30.2672,68.4897,1.7021,1.7,55.0243,56.0,82.475
20160105151500,0.0,15.0,15.0,20.1579,30.2672,68.4897,1.7302,1.7,55.0243,56.0,82.475
20160105153000,0.0,15.0,15.0,20.0484,30.2672,68.4897,1.7463,1.7,55.0243,56.0,82.475
20160105154500,0.0,15.0,15.0,20.1026,30.5724,68.4897,1.7543,1.7,55.0243,56.0,82.475
20160105160000,0.0,15.0,15.0,20.2111,30.5724,68.4897,1.7864,1.7,55.0243,56.0,82.475
20160105161500,0.0,15.0,15.0,20.3221,30.5724,68.4897,1.7784,1.7,54.3762,56.0,82.475
20160105163000,0.0,15.0,15.0,20.4316,30.5724,68.4897,1.7864,1.7,54.3762,56.0,81.4
20160105164500,0.0,15.0,15.0,20.3221,30.5724,68.4897,1.7704,1.7,54.3762,56.0,81.4
20160105170000,0.0,15.0,15.0,20.2675,30.9081,68.4897,1.7583,1.7,53.6742,56.0,81.4
20160105171500,0.0,15.0,15.0,20.0485,30.9081,68.4897,1.7704,1.7,53.0081,56.0,81.4
20160105173000,0.0,15.0,15.0,19.9362,30.9081,68.4897,1.7704,1.7,53.0081,56.0,81.4
20160105174500,0.0,15.0,15.0,19.7705,30.9081,68.4897,1.7864,1.7,52.396,56.0,81.4
20160105180000,0.0,15.0,15.0,19.5311,31.2438,68.4897,1.7664,1.7,52.396,56.0,80.465
20160105181500,0.0,15.0,15.0,19.2501,31.2438,68.4897,1.7623,1.7,52.396,56.0,80.465
20160105183000,0.0,15.0,15.0,19.1615,31.2438,68.4897,1.7664,1.7,52.396,56.0,80.465
20160105184500,0.0,15.0,15.0,19.027,31.2438,68.4897,1.7583,1.7,52.396,56.0,80.465
20160105190000,0.0,15.0,15.0,18.714,31.7626,68.4897,1.7704,1.7,52.396,56.0,80.465
20160105191500,0.0,15.0,15.0,18.5977,31.7626,68.4897,1.7704,1.7,52.396,56.0,80.465
20160105193000,0.0,15.0,15.0,18.3068,31.7626,68.4897,1.7704,1.7,52.396,56.0,80.465
20160105194500,0.0,15.0,15.0,18.2768,31.7626,68.4897,1.7704,1.7,51.766,56.0,80.465
20160105200000,0.0,15.0,15.0,18.2449,32.0982,68.4897,1.7664,1.7,52.6841,56.0,80.465
20160105201500,0.0,15.0,15.0,18.1266,32.0982,68.4897,1.7784,1.7,51.856,56.0,80.465
20160105203000,0.0,15.0,15.0,18.0082,32.0982,68.4897,1.7784,1.7,51.856,56.0,80.465
20160105204500,0.0,15.0,15.0,18.032,32.0982,68.4897,1.7704,1.7,51.856,56.0,80.465
20160105210000,0.0,15.0,15.0,17.9127,32.0982,68.4897,1.7744,1.7,51.856,56.0,80.465
20160105211500,0.0,15.0,15.0,17.7934,32.0982,68.4897,1.7744,1.7,51.856,56.0,80.465
20160105213000,0.0,15.0,15.0,17.5548,32.5865,68.4897,1.7744,1.7,51.856,56.0,80.465
20160105214500,0.0,15.0,15.0,17.6337,32.5865,68.4897,1.7664,1.7,52.5221,56.0,80.465
20160105220000,0.0,15.0,15.0,17.7127,32.5865,68.4897,1.7704,1.7,51.766,56.0,80.465
20160105221500,0.0,15.0,15.0,17.7127,32.5865,68.4897,1.7744,1.7,52.486,56.0,80.465
20160105223000,0.0,15.0,15.0,17.7127,32.5865,68.4897,1.7704,1.7,51.856,56.0,80.465
20160105224500,0.0,15.0,15.0,17.7305,32.5865,68.4897,1.7623,1.7,51.856,56.0,80.465
20160105230000,0.0,15.0,15.0,17.809,33.0748,68.4897,1.7744,1.7,51.856,56.0,80.465
20160105231500,0.0,15.0,15.0,17.809,33.0748,68.4897,1.7744,1.7,51.856,56.0,80.465
20160105233000,0.0,15.0,15.0,17.8875,33.0748,68.4897,1.7664,1.7,52.486,56.0,80.465
20160105234500,0.0,15.0,15.0,17.8875,33.0748,68.4897,1.7704,1.7,51.856,56.0,80.465
20160106000000,0.0,15.0,15.0,17.9496,33.4715,68.4897,1.7744,1.7,52.6481,56.0,80.465
20160106001500,0.0,15.0,15.0,18.0738,33.4715,68.4897,1.7744,1.7,51.73,56.0,80.465
20160106003000,0.0,15.0,15.0,18.4465,33.4715,68.4897,1.7704,1.7,51.73,56.0,80.465
20160106004500,0.0,15.0,15.0,18.5087,33.4715,68.4897,1.7704,1.7,51.73,56.0,80.465
20160106010000,0.0,15.0,15.0,18.5087,33.8072,68.4897,1.7704,1.7,51.73,56.0,80.465
20160106011500,0.0,15.0,15.0,18.4253,33.8072,68.4897,1.6058,1.7,51.0999,56.0,78.14
20160106013000,0.0,15.0,15.0,18.4253,34.5396,68.4897,1.6098,1.7,51.0999,56.0,76.635
20160106014500,0.0,15.0,15.0,18.3636,34.5396,67.4995,1.6098,1.7,51.0999,56.0,76.635
20160106020000,0.0,15.0,15.0,18.2404,34.5396,67.4995,1.6058,1.7,51.0999,56.0,76.635
20160106021500,0.0,15.0,15.0,18.1981,34.5396,66.7435,1.6098,1.7,51.0999,56.0,76.635
20160106023000,0.0,15.0,15.0,18.0738,34.5396,66.7435,1.6018,1.7,51.0999,56.0,76.635
20160106024500,0.0,15.0,15.0,17.9496,34.9974,66.7435,1.6259,1.7,51.766,56.0,76.635
20160106030000,0.0,15.0,15.0,17.8875,34.9974,66.7435,1.6299,1.7,50.5599,56.0,76.635
20160106031500,0.0,15.0,15.0,17.8875,34.9974,66.7435,1.6259,1.7,51.856,56.0,76.635
20160106033000,0.0,15.0,15.0,17.7632,34.9974,66.7435,1.6299,1.7,51.2259,56.0,76.635
20160106034500,0.0,15.0,15.0,17.8407,35.4857,66.7435,1.6259,1.7,51.2259,56.0,76.635
20160106040000,0.0,15.0,15.0,17.8407,35.4857,66.7435,1.6299,1.7,51.2259,56.0,76.635
20160106041500,0.0,15.0,15.0,17.9659,35.4857,66.7435,1.6299,1.7,52.018,56.0,76.635
20160106044500,0.0,15.0,15.0,18.0286,35.7909,67.4635,1.7704,1.7,53.1881,56.0,80.95
20160106050000,0.0,15.0,15.0,18.1538,35.7909,67.4635,1.5496,1.7,48.1656,56.0,77.135
20160106051500,0.0,15.0,15.0,18.1538,35.3331,67.4635,1.6058,1.7,49.8938,56.0,77.135
20160106053000,0.0,15.0,15.0,18.279,35.3331,66.7795,1.6259,1.7,49.8938,56.0,77.135
